ts,equity
2026-03-30 04:45:00+00:00,165927.03352805544
2026-03-30 05:00:00+00:00,165927.03352805544
2026-03-30 05:15:00+00:00,165927.03352805544
2026-03-30 05:30:00+00:00,165927.03352805544
2026-03-30 05:45:00+00:00,165927.03352805544
2026-03-30 06:00:00+00:00,165927.03352805544
2026-03-30 06:15:00+00:00,165927.03352805544
2026-03-30 06:30:00+00:00,165927.03352805544
2026-03-30 06:45:00+00:00,165927.03352805544
2026-03-30 07:00:00+00:00,165927.03352805544
2026-03-30 07:15:00+00:00,165927.03352805544
2026-03-30 07:30:00+00:00,165927.03352805544
2026-03-30 07:45:00+00:00,165927.03352805544
2026-03-30 08:00:00+00:00,165927.03352805544
2026-03-30 08:15:00+00:00,165927.03352805544
2026-03-30 08:30:00+00:00,165927.03352805544
2026-03-30 08:45:00+00:00,165927.03352805544
2026-03-30 09:00:00+00:00,165927.03352805544
2026-03-30 09:15:00+00:00,165927.03352805544
2026-03-30 09:30:00+00:00,165927.03352805544
2026-03-30 09:45:00+00:00,165927.03352805544
2026-03-30 10:00:00+00:00,165927.03352805544
2026-03-30 10:15:00+00:00,165927.03352805544
2026-03-30 10:30:00+00:00,165927.03352805544
2026-03-30 10:45:00+00:00,165927.03352805544
2026-03-30 11:00:00+00:00,165927.03352805544
2026-03-30 11:15:00+00:00,165927.03352805544
2026-03-30 11:30:00+00:00,165927.03352805544
2026-03-30 11:45:00+00:00,165927.03352805544
2026-03-30 12:00:00+00:00,165927.03352805544
2026-03-30 12:15:00+00:00,165927.03352805544
2026-03-30 12:30:00+00:00,165927.03352805544
2026-03-30 12:45:00+00:00,165927.03352805544
2026-03-30 13:00:00+00:00,165927.03352805544
2026-03-30 13:15:00+00:00,165927.03352805544
2026-03-30 13:30:00+00:00,165927.03352805544
2026-03-30 13:45:00+00:00,165927.03352805544
2026-03-30 14:00:00+00:00,165927.03352805544
2026-03-30 14:15:00+00:00,165927.03352805544
2026-03-30 14:30:00+00:00,165927.03352805544
2026-03-30 14:45:00+00:00,165927.03352805544
2026-03-30 15:00:00+00:00,165927.03352805544
2026-03-30 15:15:00+00:00,165927.03352805544
2026-03-30 15:30:00+00:00,165927.03352805544
2026-03-30 15:45:00+00:00,165927.03352805544
2026-03-30 16:00:00+00:00,165927.03352805544
2026-03-30 16:15:00+00:00,165927.03352805544
2026-03-30 16:30:00+00:00,165927.03352805544
2026-03-30 16:45:00+00:00,165927.03352805544
2026-03-30 17:00:00+00:00,165927.03352805544
2026-03-30 17:15:00+00:00,165927.03352805544
2026-03-30 17:30:00+00:00,165927.03352805544
2026-03-30 17:45:00+00:00,165927.03352805544
2026-03-30 18:00:00+00:00,165927.03352805544
2026-03-30 18:15:00+00:00,165927.03352805544
2026-03-30 18:30:00+00:00,165927.03352805544
2026-03-30 18:45:00+00:00,165927.03352805544
2026-03-30 19:00:00+00:00,165927.03352805544
2026-03-30 19:15:00+00:00,165927.03352805544
2026-03-30 19:30:00+00:00,165927.03352805544
2026-03-30 19:45:00+00:00,165927.03352805544
2026-03-30 20:00:00+00:00,165927.03352805544
2026-03-30 20:15:00+00:00,165927.03352805544
2026-03-30 20:30:00+00:00,165927.03352805544
2026-03-30 20:45:00+00:00,165927.03352805544
2026-03-30 22:00:00+00:00,165927.03352805544
2026-03-30 22:15:00+00:00,165927.03352805544
2026-03-30 22:30:00+00:00,165927.03352805544
2026-03-30 22:45:00+00:00,165927.03352805544
2026-03-30 23:00:00+00:00,165927.03352805544
2026-03-30 23:15:00+00:00,165927.03352805544
2026-03-30 23:30:00+00:00,165927.03352805544
2026-03-30 23:45:00+00:00,165927.03352805544
2026-03-31 00:00:00+00:00,165927.03352805544
2026-03-31 00:15:00+00:00,165927.03352805544
2026-03-31 00:30:00+00:00,165927.03352805544
2026-03-31 00:45:00+00:00,165927.03352805544
2026-03-31 01:00:00+00:00,165927.03352805544
2026-03-31 01:15:00+00:00,165927.03352805544
2026-03-31 01:30:00+00:00,165927.03352805544
2026-03-31 01:45:00+00:00,165927.03352805544
2026-03-31 02:00:00+00:00,165927.03352805544
2026-03-31 02:15:00+00:00,165927.03352805544
2026-03-31 02:30:00+00:00,165927.03352805544
2026-03-31 02:45:00+00:00,165927.03352805544
2026-03-31 03:00:00+00:00,165927.03352805544
2026-03-31 03:15:00+00:00,165927.03352805544
2026-03-31 03:30:00+00:00,165927.03352805544
2026-03-31 03:45:00+00:00,165927.03352805544
2026-03-31 04:00:00+00:00,165927.03352805544
2026-03-31 04:15:00+00:00,165927.03352805544
2026-03-31 04:30:00+00:00,165927.03352805544
2026-03-31 04:45:00+00:00,165927.03352805544
2026-03-31 05:00:00+00:00,165927.03352805544
2026-03-31 05:15:00+00:00,165927.03352805544
2026-03-31 05:30:00+00:00,165927.03352805544
2026-03-31 05:45:00+00:00,165927.03352805544
2026-03-31 06:00:00+00:00,165927.03352805544
2026-03-31 06:15:00+00:00,165927.03352805544
2026-03-31 06:30:00+00:00,165927.03352805544
2026-03-31 06:45:00+00:00,165927.03352805544
2026-03-31 07:00:00+00:00,165927.03352805544
2026-03-31 07:15:00+00:00,165927.03352805544
2026-03-31 07:30:00+00:00,165927.03352805544
2026-03-31 07:45:00+00:00,165927.03352805544
2026-03-31 08:00:00+00:00,165927.03352805544
2026-03-31 08:15:00+00:00,165927.03352805544
2026-03-31 08:30:00+00:00,165927.03352805544
2026-03-31 08:45:00+00:00,165927.03352805544
2026-03-31 09:00:00+00:00,165927.03352805544
2026-03-31 09:15:00+00:00,165927.03352805544
2026-03-31 09:30:00+00:00,165927.03352805544
2026-03-31 09:45:00+00:00,165927.03352805544
2026-03-31 10:00:00+00:00,165927.03352805544
2026-03-31 10:15:00+00:00,165927.03352805544
2026-03-31 10:30:00+00:00,165927.03352805544
2026-03-31 10:45:00+00:00,165927.03352805544
2026-03-31 11:00:00+00:00,165927.03352805544
2026-03-31 11:15:00+00:00,165927.03352805544
2026-03-31 11:30:00+00:00,165927.03352805544
2026-03-31 11:45:00+00:00,165927.03352805544
2026-03-31 12:00:00+00:00,165927.03352805544
2026-03-31 12:15:00+00:00,165927.03352805544
2026-03-31 12:30:00+00:00,165927.03352805544
2026-03-31 12:45:00+00:00,165927.03352805544
2026-03-31 13:00:00+00:00,165927.03352805544
2026-03-31 13:15:00+00:00,165927.03352805544
2026-03-31 13:30:00+00:00,165927.03352805544
2026-03-31 13:45:00+00:00,165927.03352805544
2026-03-31 14:00:00+00:00,165927.03352805544
2026-03-31 14:15:00+00:00,165927.03352805544
2026-03-31 14:30:00+00:00,165927.03352805544
2026-03-31 14:45:00+00:00,165927.03352805544
2026-03-31 15:00:00+00:00,165927.03352805544
2026-03-31 15:15:00+00:00,165927.03352805544
2026-03-31 15:30:00+00:00,165927.03352805544
2026-03-31 15:45:00+00:00,165927.03352805544
2026-03-31 16:00:00+00:00,165927.03352805544
2026-03-31 16:15:00+00:00,165927.03352805544
2026-03-31 16:30:00+00:00,165927.03352805544
2026-03-31 16:45:00+00:00,165927.03352805544
2026-03-31 17:00:00+00:00,165927.03352805544
2026-03-31 17:15:00+00:00,165927.03352805544
2026-03-31 17:30:00+00:00,165927.03352805544
2026-03-31 17:45:00+00:00,165927.03352805544
2026-03-31 18:00:00+00:00,165927.03352805544
2026-03-31 18:15:00+00:00,165927.03352805544
2026-03-31 18:30:00+00:00,165927.03352805544
2026-03-31 18:45:00+00:00,165927.03352805544
2026-03-31 19:00:00+00:00,165927.03352805544
2026-03-31 19:15:00+00:00,165927.03352805544
2026-03-31 19:30:00+00:00,165927.03352805544
2026-03-31 19:45:00+00:00,165927.03352805544
2026-03-31 20:00:00+00:00,165927.03352805544
2026-03-31 20:15:00+00:00,165927.03352805544
2026-03-31 20:30:00+00:00,165927.03352805544
2026-03-31 20:45:00+00:00,165927.03352805544
2026-03-31 22:00:00+00:00,165927.03352805544
2026-03-31 22:15:00+00:00,165927.03352805544
2026-03-31 22:30:00+00:00,165927.03352805544
2026-03-31 22:45:00+00:00,165927.03352805544
2026-03-31 23:00:00+00:00,165927.03352805544
2026-03-31 23:15:00+00:00,165927.03352805544
2026-03-31 23:30:00+00:00,165927.03352805544
2026-03-31 23:45:00+00:00,165927.03352805544
2026-04-01 00:00:00+00:00,165927.03352805544
2026-04-01 00:15:00+00:00,165927.03352805544
2026-04-01 00:30:00+00:00,165927.03352805544
2026-04-01 00:45:00+00:00,165927.03352805544
2026-04-01 01:00:00+00:00,165927.03352805544
2026-04-01 01:15:00+00:00,165927.03352805544
2026-04-01 01:30:00+00:00,162608.49285749433
2026-04-01 01:45:00+00:00,162608.49285749433
2026-04-01 02:00:00+00:00,162608.49285749433
2026-04-01 02:15:00+00:00,162608.49285749433
2026-04-01 02:30:00+00:00,162608.49285749433
2026-04-01 02:45:00+00:00,162608.49285749433
2026-04-01 03:00:00+00:00,162608.49285749433
2026-04-01 03:15:00+00:00,162608.49285749433
2026-04-01 03:30:00+00:00,162608.49285749433
2026-04-01 03:45:00+00:00,162608.49285749433
2026-04-01 04:00:00+00:00,162608.49285749433
2026-04-01 04:15:00+00:00,159356.32300034445
2026-04-01 04:30:00+00:00,159356.32300034445
2026-04-01 04:45:00+00:00,159356.32300034445
2026-04-01 05:00:00+00:00,159356.32300034445
2026-04-01 05:15:00+00:00,159356.32300034445
2026-04-01 05:30:00+00:00,159356.32300034445
2026-04-01 05:45:00+00:00,159356.32300034445
2026-04-01 06:00:00+00:00,159356.32300034445
2026-04-01 06:15:00+00:00,159356.32300034445
2026-04-01 06:30:00+00:00,159356.32300034445
2026-04-01 06:45:00+00:00,165730.5759203582
2026-04-01 07:00:00+00:00,165730.5759203582
2026-04-01 07:15:00+00:00,165730.5759203582
2026-04-01 07:30:00+00:00,165730.5759203582
2026-04-01 07:45:00+00:00,162415.96440195106
2026-04-01 08:00:00+00:00,162415.96440195106
2026-04-01 08:15:00+00:00,162415.96440195106
2026-04-01 08:30:00+00:00,162415.96440195106
2026-04-01 08:45:00+00:00,162415.96440195106
2026-04-01 09:00:00+00:00,162415.96440195106
2026-04-01 09:15:00+00:00,162415.96440195106
2026-04-01 09:30:00+00:00,162415.96440195106
2026-04-01 09:45:00+00:00,162415.96440195106
2026-04-01 10:00:00+00:00,162415.96440195106
2026-04-01 10:15:00+00:00,162415.96440195106
2026-04-01 10:30:00+00:00,162415.96440195106
2026-04-01 10:45:00+00:00,162415.96440195106
2026-04-01 11:00:00+00:00,162415.96440195106
2026-04-01 11:15:00+00:00,162415.96440195106
2026-04-01 11:30:00+00:00,162415.96440195106
2026-04-01 11:45:00+00:00,162415.96440195106
2026-04-01 12:00:00+00:00,162415.96440195106
2026-04-01 12:15:00+00:00,162415.96440195106
2026-04-01 12:30:00+00:00,162415.96440195106
2026-04-01 12:45:00+00:00,162415.96440195106
2026-04-01 13:00:00+00:00,162415.96440195106
2026-04-01 13:15:00+00:00,162415.96440195106
2026-04-01 13:30:00+00:00,162415.96440195106
2026-04-01 13:45:00+00:00,162415.96440195106
2026-04-01 14:00:00+00:00,162415.96440195106
2026-04-01 14:15:00+00:00,162415.96440195106
2026-04-01 14:30:00+00:00,162415.96440195106
2026-04-01 14:45:00+00:00,162415.96440195106
2026-04-01 15:00:00+00:00,162415.96440195106
2026-04-01 15:15:00+00:00,162415.96440195106
2026-04-01 15:30:00+00:00,168912.6029780291
2026-04-01 15:45:00+00:00,168912.6029780291
2026-04-01 16:00:00+00:00,168912.6029780291
2026-04-01 16:15:00+00:00,168912.6029780291
2026-04-01 16:30:00+00:00,168912.6029780291
2026-04-01 16:45:00+00:00,168912.6029780291
2026-04-01 17:00:00+00:00,168912.6029780291
2026-04-01 17:15:00+00:00,168912.6029780291
2026-04-01 17:30:00+00:00,168912.6029780291
2026-04-01 17:45:00+00:00,168912.6029780291
2026-04-01 18:00:00+00:00,165534.35091846852
2026-04-01 18:15:00+00:00,165534.35091846852
2026-04-01 18:30:00+00:00,165534.35091846852
2026-04-01 18:45:00+00:00,165534.35091846852
2026-04-01 19:00:00+00:00,165534.35091846852
2026-04-01 19:15:00+00:00,165534.35091846852
2026-04-01 19:30:00+00:00,165534.35091846852
2026-04-01 19:45:00+00:00,165534.35091846852
2026-04-01 20:00:00+00:00,165534.35091846852
2026-04-01 20:15:00+00:00,165534.35091846852
2026-04-01 20:30:00+00:00,165534.35091846852
2026-04-01 20:45:00+00:00,165534.35091846852
2026-04-01 22:00:00+00:00,165534.35091846852
2026-04-01 22:15:00+00:00,165534.35091846852
2026-04-01 22:30:00+00:00,165534.35091846852
2026-04-01 22:45:00+00:00,165534.35091846852
2026-04-01 23:00:00+00:00,165534.35091846852
2026-04-01 23:15:00+00:00,165534.35091846852
2026-04-01 23:30:00+00:00,165534.35091846852
2026-04-01 23:45:00+00:00,165534.35091846852
2026-04-02 00:00:00+00:00,165534.35091846852
2026-04-02 00:15:00+00:00,165534.35091846852
2026-04-02 00:30:00+00:00,165534.35091846852
2026-04-02 00:45:00+00:00,165534.35091846852
2026-04-02 01:00:00+00:00,162223.66390009914
2026-04-02 01:15:00+00:00,162223.66390009914
2026-04-02 01:30:00+00:00,162223.66390009914
2026-04-02 01:45:00+00:00,162223.66390009914
2026-04-02 02:00:00+00:00,162223.66390009914
2026-04-02 02:15:00+00:00,162223.66390009914
2026-04-02 02:30:00+00:00,158979.19062209717
2026-04-02 02:45:00+00:00,158979.19062209717
2026-04-02 03:00:00+00:00,158979.19062209717
2026-04-02 03:15:00+00:00,158979.19062209717
2026-04-02 03:30:00+00:00,158979.19062209717
2026-04-02 03:45:00+00:00,158979.19062209717
2026-04-02 04:00:00+00:00,158979.19062209717
2026-04-02 04:15:00+00:00,158979.19062209717
2026-04-02 04:30:00+00:00,158979.19062209717
2026-04-02 04:45:00+00:00,155799.60680965523
2026-04-02 05:00:00+00:00,155799.60680965523
2026-04-02 05:15:00+00:00,155799.60680965523
2026-04-02 05:30:00+00:00,152683.6146734621
2026-04-02 05:45:00+00:00,152683.6146734621
2026-04-02 06:00:00+00:00,152683.6146734621
2026-04-02 06:15:00+00:00,152683.6146734621
2026-04-02 06:30:00+00:00,152683.6146734621
2026-04-02 06:45:00+00:00,152683.6146734621
2026-04-02 07:00:00+00:00,152683.6146734621
2026-04-02 07:15:00+00:00,152683.6146734621
2026-04-02 07:30:00+00:00,152683.6146734621
2026-04-02 07:45:00+00:00,152683.6146734621
2026-04-02 08:00:00+00:00,152683.6146734621
2026-04-02 08:15:00+00:00,152683.6146734621
2026-04-02 08:30:00+00:00,152683.6146734621
2026-04-02 08:45:00+00:00,152683.6146734621
2026-04-02 09:00:00+00:00,152683.6146734621
2026-04-02 09:15:00+00:00,152683.6146734621
2026-04-02 09:30:00+00:00,152683.6146734621
2026-04-02 09:45:00+00:00,152683.6146734621
2026-04-02 10:00:00+00:00,152683.6146734621
2026-04-02 10:15:00+00:00,152683.6146734621
2026-04-02 10:30:00+00:00,152683.6146734621
2026-04-02 10:45:00+00:00,152683.6146734621
2026-04-02 11:00:00+00:00,152683.6146734621
2026-04-02 11:15:00+00:00,152683.6146734621
2026-04-02 11:30:00+00:00,152683.6146734621
2026-04-02 11:45:00+00:00,152683.6146734621
2026-04-02 12:00:00+00:00,152683.6146734621
2026-04-02 12:15:00+00:00,152683.6146734621
2026-04-02 12:30:00+00:00,152683.6146734621
2026-04-02 12:45:00+00:00,152683.6146734621
2026-04-02 13:00:00+00:00,152683.6146734621
2026-04-02 13:15:00+00:00,152683.6146734621
2026-04-02 13:30:00+00:00,152683.6146734621
2026-04-02 13:45:00+00:00,152683.6146734621
2026-04-02 14:00:00+00:00,152683.6146734621
2026-04-02 14:15:00+00:00,158790.9592604006
2026-04-02 14:30:00+00:00,158790.9592604006
2026-04-02 14:45:00+00:00,158790.9592604006
2026-04-02 15:00:00+00:00,158790.9592604006
2026-04-02 15:15:00+00:00,158790.9592604006
2026-04-02 15:30:00+00:00,158790.9592604006
2026-04-02 15:45:00+00:00,158790.9592604006
2026-04-02 16:00:00+00:00,158790.9592604006
2026-04-02 16:15:00+00:00,158790.9592604006
2026-04-02 16:30:00+00:00,158790.9592604006
2026-04-02 16:45:00+00:00,158790.9592604006
2026-04-02 17:00:00+00:00,158790.9592604006
2026-04-02 17:15:00+00:00,158790.9592604006
2026-04-02 17:30:00+00:00,158790.9592604006
2026-04-02 17:45:00+00:00,158790.9592604006
2026-04-02 18:00:00+00:00,158790.9592604006
2026-04-02 18:15:00+00:00,158790.9592604006
2026-04-02 18:30:00+00:00,158790.9592604006
2026-04-02 18:45:00+00:00,158790.9592604006
2026-04-02 19:00:00+00:00,158790.9592604006
2026-04-02 19:15:00+00:00,158790.9592604006
2026-04-02 19:30:00+00:00,158790.9592604006
2026-04-02 19:45:00+00:00,158790.9592604006
2026-04-02 20:00:00+00:00,158790.9592604006
2026-04-02 20:15:00+00:00,158790.9592604006
2026-04-02 20:30:00+00:00,158790.9592604006
2026-04-02 20:45:00+00:00,158790.9592604006
2026-04-05 22:00:00+00:00,158790.9592604006
2026-04-05 22:15:00+00:00,158790.9592604006
2026-04-05 22:30:00+00:00,158790.9592604006
2026-04-05 22:45:00+00:00,158790.9592604006
2026-04-05 23:00:00+00:00,158790.9592604006
2026-04-05 23:15:00+00:00,158790.9592604006
2026-04-05 23:30:00+00:00,158790.9592604006
2026-04-05 23:45:00+00:00,158790.9592604006
2026-04-06 00:00:00+00:00,158790.9592604006
2026-04-06 00:15:00+00:00,158790.9592604006
2026-04-06 00:30:00+00:00,158790.9592604006
2026-04-06 00:45:00+00:00,158790.9592604006
2026-04-06 01:00:00+00:00,158790.9592604006
2026-04-06 01:15:00+00:00,158790.9592604006
2026-04-06 01:30:00+00:00,158790.9592604006
2026-04-06 01:45:00+00:00,158790.9592604006
2026-04-06 02:00:00+00:00,158790.9592604006
2026-04-06 02:15:00+00:00,158790.9592604006
2026-04-06 02:30:00+00:00,158790.9592604006
2026-04-06 02:45:00+00:00,158790.9592604006
2026-04-06 03:00:00+00:00,158790.9592604006
2026-04-06 03:15:00+00:00,158790.9592604006
2026-04-06 03:30:00+00:00,158790.9592604006
2026-04-06 03:45:00+00:00,158790.9592604006
2026-04-06 04:00:00+00:00,158790.9592604006
2026-04-06 04:15:00+00:00,158790.9592604006
2026-04-06 04:30:00+00:00,158790.9592604006
2026-04-06 04:45:00+00:00,158790.9592604006
2026-04-06 05:00:00+00:00,158790.9592604006
2026-04-06 05:15:00+00:00,158790.9592604006
2026-04-06 05:30:00+00:00,158790.9592604006
2026-04-06 05:45:00+00:00,158790.9592604006
2026-04-06 06:00:00+00:00,158790.9592604006
2026-04-06 06:15:00+00:00,158790.9592604006
2026-04-06 06:30:00+00:00,158790.9592604006
2026-04-06 06:45:00+00:00,158790.9592604006
2026-04-06 07:00:00+00:00,158790.9592604006
2026-04-06 07:15:00+00:00,158790.9592604006
2026-04-06 07:30:00+00:00,158790.9592604006
2026-04-06 07:45:00+00:00,158790.9592604006
2026-04-06 08:00:00+00:00,158790.9592604006
2026-04-06 08:15:00+00:00,158790.9592604006
2026-04-06 08:30:00+00:00,158790.9592604006
2026-04-06 08:45:00+00:00,158790.9592604006
2026-04-06 09:00:00+00:00,158790.9592604006
2026-04-06 09:15:00+00:00,158790.9592604006
2026-04-06 09:30:00+00:00,158790.9592604006
2026-04-06 09:45:00+00:00,158790.9592604006
2026-04-06 10:00:00+00:00,158790.9592604006
2026-04-06 10:15:00+00:00,158790.9592604006
2026-04-06 10:30:00+00:00,158790.9592604006
2026-04-06 10:45:00+00:00,158790.9592604006
2026-04-06 11:00:00+00:00,158790.9592604006
2026-04-06 11:15:00+00:00,158790.9592604006
2026-04-06 11:30:00+00:00,158790.9592604006
2026-04-06 11:45:00+00:00,155615.14007519258
2026-04-06 12:00:00+00:00,155615.14007519258
2026-04-06 12:15:00+00:00,155615.14007519258
2026-04-06 12:30:00+00:00,155615.14007519258
2026-04-06 12:45:00+00:00,155615.14007519258
2026-04-06 13:00:00+00:00,155615.14007519258
2026-04-06 13:15:00+00:00,155615.14007519258
2026-04-06 13:30:00+00:00,155615.14007519258
2026-04-06 13:45:00+00:00,155615.14007519258
2026-04-06 14:00:00+00:00,155615.14007519258
2026-04-06 14:15:00+00:00,155615.14007519258
2026-04-06 14:30:00+00:00,155615.14007519258
2026-04-06 14:45:00+00:00,155615.14007519258
2026-04-06 15:00:00+00:00,155615.14007519258
2026-04-06 15:15:00+00:00,152502.83727368872
2026-04-06 15:30:00+00:00,152502.83727368872
2026-04-06 15:45:00+00:00,152502.83727368872
2026-04-06 16:00:00+00:00,152502.83727368872
2026-04-06 16:15:00+00:00,152502.83727368872
2026-04-06 16:30:00+00:00,152502.83727368872
2026-04-06 16:45:00+00:00,152502.83727368872
2026-04-06 17:00:00+00:00,152502.83727368872
2026-04-06 17:15:00+00:00,152502.83727368872
2026-04-06 17:30:00+00:00,152502.83727368872
2026-04-06 17:45:00+00:00,152502.83727368872
2026-04-06 18:00:00+00:00,152502.83727368872
2026-04-06 18:15:00+00:00,152502.83727368872
2026-04-06 18:30:00+00:00,152502.83727368872
2026-04-06 18:45:00+00:00,152502.83727368872
2026-04-06 19:00:00+00:00,152502.83727368872
2026-04-06 19:15:00+00:00,152502.83727368872
2026-04-06 19:30:00+00:00,152502.83727368872
2026-04-06 19:45:00+00:00,152502.83727368872
2026-04-06 20:00:00+00:00,152502.83727368872
2026-04-06 20:15:00+00:00,152502.83727368872
2026-04-06 20:30:00+00:00,152502.83727368872
2026-04-06 20:45:00+00:00,152502.83727368872
2026-04-06 22:00:00+00:00,152502.83727368872
2026-04-06 22:15:00+00:00,152502.83727368872
2026-04-06 22:30:00+00:00,152502.83727368872
2026-04-06 22:45:00+00:00,152502.83727368872
2026-04-06 23:00:00+00:00,152502.83727368872
2026-04-06 23:15:00+00:00,152502.83727368872
2026-04-06 23:30:00+00:00,152502.83727368872
2026-04-06 23:45:00+00:00,152502.83727368872
2026-04-07 00:00:00+00:00,152502.83727368872
2026-04-07 00:15:00+00:00,152502.83727368872
2026-04-07 00:30:00+00:00,152502.83727368872
2026-04-07 00:45:00+00:00,152502.83727368872
2026-04-07 01:00:00+00:00,149452.78052821496
2026-04-07 01:15:00+00:00,149452.78052821496
2026-04-07 01:30:00+00:00,149452.78052821496
2026-04-07 01:45:00+00:00,149452.78052821496
2026-04-07 02:00:00+00:00,149452.78052821496
2026-04-07 02:15:00+00:00,149452.78052821496
2026-04-07 02:30:00+00:00,149452.78052821496
2026-04-07 02:45:00+00:00,149452.78052821496
2026-04-07 03:00:00+00:00,149452.78052821496
2026-04-07 03:15:00+00:00,149452.78052821496
2026-04-07 03:30:00+00:00,149452.78052821496
2026-04-07 03:45:00+00:00,149452.78052821496
2026-04-07 04:00:00+00:00,149452.78052821496
2026-04-07 04:15:00+00:00,149452.78052821496
2026-04-07 04:30:00+00:00,149452.78052821496
2026-04-07 04:45:00+00:00,149452.78052821496
2026-04-07 05:00:00+00:00,149452.78052821496
2026-04-07 05:15:00+00:00,149452.78052821496
2026-04-07 05:30:00+00:00,149452.78052821496
2026-04-07 05:45:00+00:00,149452.78052821496
2026-04-07 06:00:00+00:00,149452.78052821496
2026-04-07 06:15:00+00:00,149452.78052821496
2026-04-07 06:30:00+00:00,149452.78052821496
2026-04-07 06:45:00+00:00,149452.78052821496
2026-04-07 07:00:00+00:00,149452.78052821496
2026-04-07 07:15:00+00:00,149452.78052821496
2026-04-07 07:30:00+00:00,149452.78052821496
2026-04-07 07:45:00+00:00,149452.78052821496
2026-04-07 08:00:00+00:00,149452.78052821496
2026-04-07 08:15:00+00:00,149452.78052821496
2026-04-07 08:30:00+00:00,149452.78052821496
2026-04-07 08:45:00+00:00,149452.78052821496
2026-04-07 09:00:00+00:00,149452.78052821496
2026-04-07 09:15:00+00:00,149452.78052821496
2026-04-07 09:30:00+00:00,149452.78052821496
2026-04-07 09:45:00+00:00,149452.78052821496
2026-04-07 10:00:00+00:00,149452.78052821496
2026-04-07 10:15:00+00:00,149452.78052821496
2026-04-07 10:30:00+00:00,149452.78052821496
2026-04-07 10:45:00+00:00,149452.78052821496
2026-04-07 11:00:00+00:00,149452.78052821496
2026-04-07 11:15:00+00:00,149452.78052821496
2026-04-07 11:30:00+00:00,149452.78052821496
2026-04-07 11:45:00+00:00,149452.78052821496
2026-04-07 12:00:00+00:00,149452.78052821496
2026-04-07 12:15:00+00:00,149452.78052821496
2026-04-07 12:30:00+00:00,149452.78052821496
2026-04-07 12:45:00+00:00,149452.78052821496
2026-04-07 13:00:00+00:00,149452.78052821496
2026-04-07 13:15:00+00:00,149452.78052821496
2026-04-07 13:30:00+00:00,149452.78052821496
2026-04-07 13:45:00+00:00,149452.78052821496
2026-04-07 14:00:00+00:00,149452.78052821496
2026-04-07 14:15:00+00:00,149452.78052821496
2026-04-07 14:30:00+00:00,149452.78052821496
2026-04-07 14:45:00+00:00,149452.78052821496
2026-04-07 15:00:00+00:00,149452.78052821496
2026-04-07 15:15:00+00:00,149452.78052821496
2026-04-07 15:30:00+00:00,149452.78052821496
2026-04-07 15:45:00+00:00,149452.78052821496
2026-04-07 16:00:00+00:00,149452.78052821496
2026-04-07 16:15:00+00:00,149452.78052821496
2026-04-07 16:30:00+00:00,149452.78052821496
2026-04-07 16:45:00+00:00,149452.78052821496
2026-04-07 17:00:00+00:00,149452.78052821496
2026-04-07 17:15:00+00:00,149452.78052821496
2026-04-07 17:30:00+00:00,149452.78052821496
2026-04-07 17:45:00+00:00,149452.78052821496
2026-04-07 18:00:00+00:00,149452.78052821496
2026-04-07 18:15:00+00:00,149452.78052821496
2026-04-07 18:30:00+00:00,149452.78052821496
2026-04-07 18:45:00+00:00,149452.78052821496
2026-04-07 19:00:00+00:00,149452.78052821496
2026-04-07 19:15:00+00:00,149452.78052821496
2026-04-07 19:30:00+00:00,149452.78052821496
2026-04-07 19:45:00+00:00,149452.78052821496
2026-04-07 20:00:00+00:00,149452.78052821496
2026-04-07 20:15:00+00:00,149452.78052821496
2026-04-07 20:30:00+00:00,149452.78052821496
2026-04-07 20:45:00+00:00,149452.78052821496
2026-04-07 22:00:00+00:00,155430.89174934357
2026-04-07 22:15:00+00:00,155430.89174934357
2026-04-07 22:30:00+00:00,155430.89174934357
2026-04-07 22:45:00+00:00,161648.12741931743
2026-04-07 23:00:00+00:00,161648.12741931743
2026-04-07 23:15:00+00:00,161648.12741931743
2026-04-07 23:30:00+00:00,161648.12741931743
2026-04-07 23:45:00+00:00,161648.12741931743
2026-04-08 00:00:00+00:00,161648.12741931743
2026-04-08 00:15:00+00:00,161648.12741931743
2026-04-08 00:30:00+00:00,161648.12741931743
2026-04-08 00:45:00+00:00,161648.12741931743
2026-04-08 01:00:00+00:00,161648.12741931743
2026-04-08 01:15:00+00:00,161648.12741931743
2026-04-08 01:30:00+00:00,161648.12741931743
2026-04-08 01:45:00+00:00,161648.12741931743
2026-04-08 02:00:00+00:00,161648.12741931743
2026-04-08 02:15:00+00:00,161648.12741931743
2026-04-08 02:30:00+00:00,161648.12741931743
2026-04-08 02:45:00+00:00,161648.12741931743
2026-04-08 03:00:00+00:00,161648.12741931743
2026-04-08 03:15:00+00:00,161648.12741931743
2026-04-08 03:30:00+00:00,161648.12741931743
2026-04-08 03:45:00+00:00,161648.12741931743
2026-04-08 04:00:00+00:00,161648.12741931743
2026-04-08 04:15:00+00:00,161648.12741931743
2026-04-08 04:30:00+00:00,161648.12741931743
2026-04-08 04:45:00+00:00,161648.12741931743
2026-04-08 05:00:00+00:00,161648.12741931743
2026-04-08 05:15:00+00:00,161648.12741931743
2026-04-08 05:30:00+00:00,161648.12741931743
2026-04-08 05:45:00+00:00,161648.12741931743
2026-04-08 06:00:00+00:00,161648.12741931743
2026-04-08 06:15:00+00:00,161648.12741931743
